@RELATION FEATURE_COSTS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures NUMERIC
@ATTRIBUTE LPbasedFeatures NUMERIC
@ATTRIBUTE NonContinuousFeatures NUMERIC
@ATTRIBUTE ContinuousFeatures NUMERIC
@ATTRIBUTE allVariablesFeatures NUMERIC
@ATTRIBUTE ProbingFeatures NUMERIC

@DATA
mip9999, 1, 0, 2.05, 0.0166667, 0.166667, 0.166667, 26.4167
mip2552, 1, 0, 2.16667, 0.0166667, 0.2, 0.183333, 22.3333
mip171, 1, 0, 1.95, 0.0, 0.2, 0.183333, 29.35
mip9901, 1, 0, 2.2, 0.0, 0.2, 0.2, 23.95
mip3810, 1, 0, 1.4, 0.0166667, 0.216667, 0.2, 22.0333
mip7383, 1, 0, 1.86667, 0.0, 0.183333, 0.183333, 23.3167
mip9683, 1, 0, 1.15, 0.0166667, 0.183333, 0.166667, 25.0833
mip6800, 1, 0, 3.2, 0.0166667, 0.183333, 0.183333, 37.5667
mip3691, 1, 0, 2.38333, 0.0, 0.216667, 0.2, 28.8
mip699, 1, 0, 3.23333, 0.0, 0.216667, 0.183333, 24.3
mip8248, 1, 0, 1.8, 0.0166667, 0.183333, 0.183333, 23.9333
mip8009, 1, 0, 1.95, 0.0166667, 0.166667, 0.166667, 25.1833
mip5213, 1, 0, 1.85, 0.0166667, 0.183333, 0.183333, 22.1333
mip6951, 1, 0, 1.68333, 0.0166667, 0.166667, 0.183333, 23.2833
mip117, 1, 0, 3.46667, 0.0, 0.2, 0.2, 23.8667
mip2167, 1, 0, 2.85, 0.0166667, 0.183333, 0.183333, 22.3167
mip3718, 1, 0, 2.13333, 0.0, 0.2, 0.2, 23.6
mip1259, 1, 0, 2.0, 0.0166667, 0.183333, 0.183333, 23.0167
mip1826, 1, 0, 1.71667, 0.0166667, 0.183333, 0.166667, 26.6167
mip3474, 1, 0, 2.86667, 0.0166667, 0.166667, 0.183333, 28.2833
mip5435, 1, 0, 1.81667, 0.0166667, 0.2, 0.183333, 23.1667
mip4626, 1, 0, 1.25, 0.0, 0.166667, 0.183333, 22.2833
mip2974, 1, 0, 1.43333, 0.0, 0.183333, 0.183333, 27.3667
mip7524, 1, 0, 2.13333, 0.0, 0.216667, 0.183333, 22.55
mip9437, 1, 0, 2.13333, 0.0166667, 0.183333, 0.183333, 25.4833
mip4667, 1, 0, 1.88333, 0.0, 0.183333, 0.183333, 23.9167
mip1885, 1, 0, 1.16667, 0.0, 0.183333, 0.183333, 24.8667
mip6469, 1, 0, 1.45, 0.0166667, 0.2, 0.183333, 23.8667
mip8293, 1, 0, 1.76667, 0.0, 0.166667, 0.166667, 24.1333
mip1068, 1, 0, 1.45, 0.0, 0.216667, 0.2, 23.7
mip9881, 1, 0, 1.28333, 0.0, 0.166667, 0.15, 23.2667
mip9560, 1, 0, 1.95, 0.0, 0.183333, 0.183333, 24.6667
mip2067, 1, 0, 1.81667, 0.0, 0.183333, 0.183333, 24.4333
mip1632, 1, 0, 3.13333, 0.0, 0.183333, 0.183333, 25.3333
mip663, 1, 0, 2.01667, 0.0166667, 0.2, 0.183333, 28.8333
mip1746, 1, 0, 1.85, 0.0, 0.2, 0.183333, 25.8833
mip1830, 1, 0, 1.38333, 0.0166667, 0.216667, 0.2, 22.8833
mip2086, 1, 0, 1.31667, 0.0, 0.166667, 0.166667, 22.5
mip7230, 1, 0, 1.85, 0.0, 0.2, 0.166667, 23.1333
mip2737, 1, 0, 2.2, 0.0, 0.183333, 0.2, 24.8333
mip568, 1, 0, 3.6, 0.0, 0.2, 0.2, 22.4333
mip9242, 1, 0, 1.25, 0.0166667, 0.183333, 0.166667, 23.65
mip9861, 1, 0, 2.0, 0.0166667, 0.183333, 0.183333, 24.2667
mip956, 1, 0, 3.23333, 0.0, 0.166667, 0.166667, 24.4667
mip2075, 1, 0, 1.83333, 0.0, 0.183333, 0.183333, 24.0167
mip420, 1, 0, 2.08333, 0.0166667, 0.2, 0.2, 24.3667
mip2686, 1, 0, 1.65, 0.0, 0.183333, 0.183333, 25.0167
mip9828, 1, 0, 1.98333, 0.0166667, 0.216667, 0.2, 23.2667
mip428, 1, 0, 1.35, 0.0, 0.216667, 0.2, 24.6
mip8815, 1, 0, 2.15, 0.0, 0.2, 0.166667, 24.95
mip829, 1, 0, 3.45, 0.0, 0.2, 0.2, 23.8667
mip2476, 1, 0, 1.31667, 0.0166667, 0.166667, 0.15, 26.0333
mip7393, 1, 0, 1.91667, 0.0166667, 0.183333, 0.183333, 22.7
mip8382, 1, 0, 1.9, 0.0, 0.166667, 0.166667, 25.2333
mip1721, 1, 0, 1.55, 0.0166667, 0.15, 0.15, 23.05
mip7494, 1, 0, 1.43333, 0.0, 0.2, 0.183333, 23.9667
mip9293, 1, 0, 1.35, 0.0, 0.183333, 0.183333, 22.8833
mip2819, 1, 0, 1.88333, 0.0, 0.183333, 0.183333, 26.7833
mip2213, 1, 0, 2.28333, 0.0166667, 0.183333, 0.183333, 27.15
mip5993, 1, 0, 2.05, 0.0, 0.183333, 0.183333, 23.6167
mip506, 1, 0, 1.88333, 0.0, 0.183333, 0.183333, 26.3167
mip3305, 1, 0, 1.86667, 0.0, 0.183333, 0.2, 21.9833
mip5076, 1, 0, 2.2, 0.0, 0.216667, 0.2, 24.6333
mip2914, 1, 0, 3.33333, 0.0, 0.2, 0.2, 24.3167
mip2484, 1, 0, 1.8, 0.0166667, 0.183333, 0.183333, 22.9333
mip9044, 1, 0, 1.58333, 0.0, 0.183333, 0.166667, 23.8667
mip9732, 1, 0, 1.95, 0.0, 0.183333, 0.166667, 25.2167
mip396, 1, 0, 2.26667, 0.0, 0.2, 0.183333, 24.3
mip5513, 1, 0, 1.26667, 0.0, 0.183333, 0.166667, 25.85
mip5908, 1, 0, 1.76667, 0.0, 0.166667, 0.166667, 23.7167
mip9156, 1, 0, 1.25, 0.0166667, 0.166667, 0.166667, 24.0667
mip5411, 1, 0, 1.93333, 0.0, 0.166667, 0.166667, 22.3167
mip5679, 1, 0, 2.11667, 0.0, 0.2, 0.183333, 25.95
mip2500, 1, 0, 1.13333, 0.0, 0.166667, 0.15, 23.1667
mip165, 1, 0, 1.9, 0.0, 0.2, 0.183333, 24.25
mip3429, 1, 0, 1.95, 0.0166667, 0.2, 0.2, 29.6
mip2917, 1, 0, 2.9, 0.0, 0.2, 0.183333, 24.1167
mip9319, 1, 0, 1.43333, 0.0, 0.183333, 0.166667, 23.0
mip182, 1, 0, 3.16667, 0.0166667, 0.183333, 0.183333, 27.9
mip3424, 1, 0, 3.0, 0.0, 0.183333, 0.183333, 22.15
mip6297, 1, 0, 2.16667, 0.0, 0.2, 0.183333, 23.6167
mip5, 1, 0, 2.01667, 0.0, 0.183333, 0.2, 22.3833
mip6889, 1, 0, 1.28333, 0.0166667, 0.183333, 0.166667, 24.1667
mip4293, 1, 0, 1.35, 0.0, 0.2, 0.2, 23.5833
mip3228, 1, 0, 3.65, 0.0, 0.2, 0.2, 23.6
mip3668, 1, 0, 1.78333, 0.0, 0.183333, 0.166667, 25.8
mip7142, 1, 0, 2.03333, 0.0, 0.2, 0.2, 22.9167
mip320, 1, 0, 2.01667, 0.0166667, 0.166667, 0.166667, 23.3167
mip21, 1, 0, 1.85, 0.0166667, 0.183333, 0.183333, 22.4833
mip13, 1, 0, 1.56667, 0.0166667, 0.2, 0.183333, 24.7333
mip3628, 1, 0, 2.06667, 0.0, 0.183333, 0.183333, 27.5167
mip7418, 1, 0, 2.18333, 0.0166667, 0.2, 0.183333, 23.75
mip6418, 1, 0, 1.31667, 0.0, 0.2, 0.183333, 23.2833
mip6195, 1, 0, 2.13333, 0.0, 0.183333, 0.183333, 26.6167
mip3972, 1, 0, 1.75, 0.0, 0.183333, 0.166667, 22.05
mip5119, 1, 0, 2.06667, 0.0166667, 0.2, 0.183333, 24.0167
mip837, 1, 0, 1.86667, 0.0166667, 0.2, 0.183333, 22.4333
mip5832, 1, 0, 1.73333, 0.0, 0.183333, 0.166667, 22.8833
mip3092, 1, 0, 1.91667, 0.0166667, 0.2, 0.183333, 25.65
mip2595, 1, 0, 1.91667, 0.0, 0.183333, 0.183333, 33.5333
mip8950, 1, 0, 1.76667, 0.0, 0.2, 0.183333, 26.7167
mip8578, 1, 0, 1.38333, 0.0, 0.183333, 0.183333, 33.6333
mip6115, 1, 0, 2.28333, 0.0166667, 0.166667, 0.166667, 25.0667
mip5163, 1, 0, 2.05, 0.0, 0.2, 0.2, 27.95
mip6668, 1, 0, 1.83333, 0.0, 0.183333, 0.166667, 43.15
mip6923, 1, 0, 3.45, 0.0166667, 0.2, 0.2, 30.1333
mip745, 1, 0, 1.88333, 0.0, 0.183333, 0.166667, 27.6333
mip6625, 1, 0, 1.95, 0.0166667, 0.2, 0.2, 22.65
mip4575, 1, 0, 1.11667, 0.0, 0.166667, 0.15, 26.5667
mip3387, 1, 0, 3.36667, 0.0, 0.183333, 0.2, 27.5333
mip8488, 1, 0, 1.91667, 0.0, 0.183333, 0.166667, 22.5833
mip7516, 1, 0, 2.06667, 0.0, 0.183333, 0.2, 21.9833
mip4310, 1, 0, 1.91667, 0.0, 0.216667, 0.183333, 24.5
mip5349, 1, 0, 1.93333, 0.0, 0.183333, 0.183333, 24.3667
mip8440, 1, 0, 1.9, 0.0, 0.2, 0.183333, 29.6333
mip7518, 1, 0, 1.73333, 0.0, 0.166667, 0.166667, 23.4
mip7778, 1, 0, 2.03333, 0.0166667, 0.166667, 0.15, 23.1333
mip5972, 1, 0, 1.81667, 0.0166667, 0.183333, 0.183333, 25.2833
mip4749, 1, 0, 2.06667, 0.0166667, 0.2, 0.183333, 25.7667
mip1307, 1, 0, 2.01667, 0.0166667, 0.183333, 0.183333, 26.1167
mip3841, 1, 0, 1.83333, 0.0, 0.2, 0.183333, 25.7667
mip4654, 1, 0, 2.03333, 0.0, 0.216667, 0.2, 23.25
mip3086, 1, 0, 3.18333, 0.0, 0.2, 0.183333, 22.7167
mip789, 1, 0, 1.76667, 0.0166667, 0.183333, 0.183333, 24.6667
mip1047, 1, 0, 2.15, 0.0166667, 0.216667, 0.2, 25.25
mip2661, 1, 0, 2.01667, 0.0166667, 0.183333, 0.183333, 22.9833
mip1236, 1, 0, 2.03333, 0.0, 0.2, 0.166667, 23.6
mip8562, 1, 0, 2.46667, 0.0166667, 0.2, 0.183333, 24.65
mip3632, 1, 0, 1.96667, 0.0, 0.216667, 0.2, 23.6167
mip8548, 1, 0, 1.48333, 0.0, 0.15, 0.15, 30.7167
mip7874, 1, 0, 2.01667, 0.0166667, 0.15, 0.15, 27.0333
mip6925, 1, 0, 1.95, 0.0166667, 0.216667, 0.2, 30.7333
mip2643, 1, 0, 3.25, 0.0166667, 0.183333, 0.183333, 23.4667
mip8546, 1, 0, 1.88333, 0.0, 0.183333, 0.183333, 23.0833
mip2182, 1, 0, 2.05, 0.0166667, 0.216667, 0.183333, 24.9667
mip9731, 1, 0, 2.25, 0.0166667, 0.2, 0.183333, 22.75
mip2806, 1, 0, 3.01667, 0.0166667, 0.166667, 0.166667, 23.0833
mip3615, 1, 0, 1.86667, 0.0, 0.166667, 0.183333, 22.5667
mip2641, 1, 0, 3.68333, 0.0166667, 0.2, 0.2, 24.2167
mip73, 1, 0, 3.15, 0.0, 0.183333, 0.183333, 24.2
mip7054, 1, 0, 2.85, 0.0, 0.183333, 0.166667, 23.4667
mip3153, 1, 0, 1.38333, 0.0, 0.2, 0.183333, 25.8667
mip2768, 1, 0, 2.21667, 0.0, 0.233333, 0.2, 26.45
mip6053, 1, 0, 1.93333, 0.0, 0.2, 0.183333, 23.6167
mip9930, 1, 0, 1.75, 0.0, 0.183333, 0.183333, 25.45
mip2644, 1, 0, 1.8, 0.0166667, 0.183333, 0.183333, 22.8
mip9283, 1, 0, 1.21667, 0.0166667, 0.216667, 0.183333, 25.2167
mip3271, 1, 0, 2.28333, 0.0166667, 0.183333, 0.183333, 24.95
mip5519, 1, 0, 3.1, 0.0166667, 0.183333, 0.166667, 23.5167
mip9827, 1, 0, 1.68333, 0.0, 0.166667, 0.166667, 24.1167
mip7137, 1, 0, 1.71667, 0.0, 0.2, 0.166667, 26.9833
mip4745, 1, 0, 2.1, 0.0, 0.2, 0.183333, 31.3667
mip1911, 1, 0, 1.85, 0.0, 0.2, 0.183333, 25.9833
mip3030, 1, 0, 1.48333, 0.0166667, 0.183333, 0.2, 22.8167
mip8893, 1, 0, 1.23333, 0.0166667, 0.2, 0.166667, 26.3
mip690, 1, 0, 2.25, 0.0, 0.216667, 0.216667, 36.1833
mip4476, 1, 0, 3.2, 0.0, 0.183333, 0.183333, 29.3
mip3213, 1, 0, 1.91667, 0.0166667, 0.183333, 0.183333, 26.2
mip8625, 1, 0, 1.95, 0.0, 0.183333, 0.183333, 23.0
mip2720, 1, 0, 1.21667, 0.0, 0.166667, 0.183333, 24.6333
mip9685, 1, 0, 1.9, 0.0, 0.183333, 0.166667, 22.2333
mip3759, 1, 0, 3.55, 0.0166667, 0.2, 0.183333, 25.8833
mip1848, 1, 0, 2.96667, 0.0166667, 0.183333, 0.183333, 24.2333
mip1084, 1, 0, 1.63333, 0.0, 0.2, 0.216667, 23.4167
mip680, 1, 0, 1.9, 0.0, 0.2, 0.2, 26.0167
mip1725, 1, 0, 1.9, 0.0166667, 0.2, 0.166667, 24.1
mip2795, 1, 0, 2.03333, 0.0166667, 0.183333, 0.183333, 24.6667
mip7904, 1, 0, 2.31667, 0.0, 0.183333, 0.166667, 22.85
mip590, 1, 0, 2.06667, 0.0166667, 0.2, 0.2, 23.15
mip6233, 1, 0, 1.26667, 0.0166667, 0.183333, 0.183333, 22.8833
mip9079, 1, 0, 2.26667, 0.0166667, 0.166667, 0.183333, 34.8167
mip3685, 1, 0, 1.21667, 0.0, 0.183333, 0.183333, 24.7333
mip4764, 1, 0, 2.95, 0.0, 0.183333, 0.166667, 25.3
mip2775, 1, 0, 2.08333, 0.0166667, 0.166667, 0.166667, 25.0333
mip9464, 1, 0, 3.21667, 0.0, 0.183333, 0.183333, 25.2667
mip8741, 1, 0, 1.21667, 0.0166667, 0.166667, 0.166667, 23.15
mip542, 1, 0, 1.41667, 0.0, 0.2, 0.166667, 25.3667
mip1717, 1, 0, 2.36667, 0.0166667, 0.216667, 0.216667, 26.5333
mip3211, 1, 0, 1.68333, 0.0, 0.183333, 0.166667, 22.65
mip6191, 1, 0, 1.35, 0.0166667, 0.2, 0.166667, 27.2833
mip2645, 1, 0, 2.06667, 0.0, 0.2, 0.2, 26.0667
mip7340, 1, 0, 2.0, 0.0, 0.183333, 0.183333, 24.3167
mip4227, 1, 0, 1.95, 0.0, 0.183333, 0.183333, 24.8833
mip9195, 1, 0, 1.76667, 0.0, 0.2, 0.166667, 24.4167
mip5721, 1, 0, 3.26667, 0.0, 0.2, 0.2, 24.8667
mip3392, 1, 0, 1.76667, 0.0, 0.183333, 0.183333, 27.05
mip7206, 1, 0, 2.11667, 0.0166667, 0.166667, 0.166667, 25.0167
mip4570, 1, 0, 1.33333, 0.0, 0.183333, 0.166667, 23.0333
mip3888, 1, 0, 2.13333, 0.0, 0.183333, 0.183333, 22.8833
mip7181, 1, 0, 1.81667, 0.0, 0.2, 0.2, 26.1
mip9247, 1, 0, 1.8, 0.0, 0.166667, 0.166667, 27.7167
mip2776, 1, 0, 1.91667, 0.0, 0.183333, 0.166667, 24.6
mip9054, 1, 0, 1.85, 0.0, 0.166667, 0.166667, 28.7167
mip4220, 1, 0, 2.01667, 0.0, 0.183333, 0.183333, 24.3333
mip4480, 1, 0, 1.31667, 0.0, 0.183333, 0.183333, 23.1667
mip3390, 1, 0, 3.2, 0.0, 0.166667, 0.183333, 24.7167
mip4279, 1, 0, 1.86667, 0.0166667, 0.166667, 0.166667, 22.9333
mip9410, 1, 0, 1.93333, 0.0333333, 0.166667, 0.15, 23.0833
mip4268, 1, 0, 1.31667, 0.0, 0.183333, 0.166667, 23.5333
mip9950, 1, 0, 3.0, 0.0, 0.2, 0.166667, 28.1167
mip3696, 1, 0, 1.88333, 0.0166667, 0.166667, 0.166667, 23.1333
mip508, 1, 0, 2.91667, 0.0, 0.2, 0.166667, 23.1167
mip2592, 1, 0, 1.9, 0.0, 0.183333, 0.183333, 24.0
mip4156, 1, 0, 1.7, 0.0, 0.183333, 0.166667, 25.35
mip6839, 1, 0, 2.31667, 0.0166667, 0.2, 0.183333, 22.6
mip6912, 1, 0, 1.8, 0.0, 0.166667, 0.166667, 30.0833
mip9568, 1, 0, 2.1, 0.0, 0.2, 0.2, 24.2333
mip9997, 1, 0, 3.23333, 0.0, 0.183333, 0.166667, 22.3167
mip4784, 1, 0, 3.03333, 0.0, 0.183333, 0.183333, 24.75
mip8927, 1, 0, 2.25, 0.0, 0.2, 0.183333, 26.3667
mip2463, 1, 0, 1.78333, 0.0166667, 0.133333, 0.15, 26.1
mip9390, 1, 0, 1.63333, 0.0166667, 0.15, 0.15, 26.4833
mip4664, 1, 0, 1.78333, 0.0, 0.183333, 0.183333, 22.7833
mip7222, 1, 0, 1.95, 0.0166667, 0.166667, 0.166667, 24.6
mip3522, 1, 0, 1.8, 0.0, 0.15, 0.166667, 23.65
mip4843, 1, 0, 1.83333, 0.0166667, 0.183333, 0.166667, 28.0667
mip3979, 1, 0, 1.81667, 0.0, 0.166667, 0.166667, 26.6
mip8663, 1, 0, 1.48333, 0.0, 0.2, 0.2, 23.4333
mip7658, 1, 0, 2.98333, 0.0, 0.2, 0.183333, 23.45
mip4128, 1, 0, 1.8, 0.0, 0.183333, 0.166667, 23.25
mip4537, 1, 0, 3.2, 0.0, 0.166667, 0.166667, 25.6833
mip9985, 1, 0, 1.26667, 0.0, 0.183333, 0.183333, 24.5333
mip4205, 1, 0, 1.56667, 0.0166667, 0.166667, 0.15, 22.8667
mip9609, 1, 0, 1.98333, 0.0, 0.183333, 0.183333, 25.2667
mip1881, 1, 0, 1.9, 0.0, 0.166667, 0.183333, 23.0667
mip414, 1, 0, 1.86667, 0.0, 0.183333, 0.166667, 22.4333
mip1968, 1, 0, 2.15, 0.0, 0.2, 0.183333, 25.8
mip4818, 1, 0, 2.05, 0.0166667, 0.183333, 0.2, 23.95
mip3389, 1, 0, 1.58333, 0.0, 0.183333, 0.166667, 24.2333
mip8792, 1, 0, 1.85, 0.0, 0.2, 0.183333, 24.8
mip7141, 1, 0, 1.81667, 0.0166667, 0.2, 0.183333, 24.4833
mip1394, 1, 0, 3.28333, 0.0166667, 0.233333, 0.216667, 23.0667
mip4695, 1, 0, 2.06667, 0.0, 0.166667, 0.183333, 25.9
mip8970, 1, 0, 1.83333, 0.0, 0.183333, 0.166667, 24.7167
mip8141, 1, 0, 2.35, 0.0, 0.2, 0.183333, 42.4167
mip9065, 1, 0, 3.15, 0.0166667, 0.183333, 0.166667, 25.6167
mip8988, 1, 0, 2.03333, 0.0, 0.2, 0.2, 23.8
mip4618, 1, 0, 1.25, 0.0, 0.166667, 0.166667, 27.8667
mip9103, 1, 0, 1.91667, 0.0, 0.166667, 0.166667, 23.25
mip6962, 1, 0, 1.36667, 0.0, 0.183333, 0.183333, 22.7667
mip6749, 1, 0, 1.2, 0.0, 0.166667, 0.183333, 22.95
mip4701, 1, 0, 3.16667, 0.0166667, 0.183333, 0.183333, 24.05
mip8024, 1, 0, 2.2, 0.0166667, 0.166667, 0.166667, 25.2833
mip4155, 1, 0, 1.85, 0.0, 0.183333, 0.166667, 22.4333
mip1038, 1, 0, 1.23333, 0.0166667, 0.183333, 0.183333, 23.75
mip3126, 1, 0, 1.33333, 0.0, 0.183333, 0.183333, 22.8167
mip9356, 1, 0, 1.95, 0.0166667, 0.2, 0.166667, 22.6667
mip3031, 1, 0, 2.26667, 0.0, 0.216667, 0.216667, 24.0667
mip2796, 1, 0, 2.23333, 0.0166667, 0.2, 0.183333, 30.7167
mip4275, 1, 0, 1.13333, 0.0, 0.166667, 0.15, 35.1667
mip4137, 1, 0, 2.13333, 0.0, 0.2, 0.183333, 24.6833
mip823, 1, 0, 2.08333, 0.0, 0.2, 0.183333, 23.3667
mip9348, 1, 0, 1.21667, 0.0, 0.2, 0.183333, 24.3167
mip9867, 1, 0, 1.91667, 0.0, 0.2, 0.183333, 23.4333
mip7997, 1, 0, 1.83333, 0.0166667, 0.183333, 0.183333, 22.4167
mip4354, 1, 0, 1.91667, 0.0, 0.166667, 0.166667, 24.3833
mip3883, 1, 0, 1.56667, 0.0, 0.166667, 0.15, 26.4167
mip1898, 1, 0, 1.25, 0.0166667, 0.183333, 0.183333, 24.6667
mip8106, 1, 0, 1.8, 0.0, 0.183333, 0.15, 27.4167
mip9384, 1, 0, 1.93333, 0.0166667, 0.166667, 0.15, 25.2167
mip9068, 1, 0, 3.25, 0.0, 0.2, 0.183333, 23.5833
mip975, 1, 0, 1.71667, 0.0, 0.183333, 0.166667, 22.4833
mip8467, 1, 0, 1.88333, 0.0166667, 0.15, 0.15, 24.5667
mip3221, 1, 0, 2.16667, 0.0166667, 0.2, 0.183333, 25.9833
mip8582, 1, 0, 2.2, 0.0, 0.2, 0.2, 23.3167
mip3716, 1, 0, 2.03333, 0.0, 0.183333, 0.183333, 22.1333
mip9651, 1, 0, 2.16667, 0.0, 0.183333, 0.183333, 22.9833
mip7131, 1, 0, 1.81667, 0.0, 0.2, 0.183333, 23.4833
mip3805, 1, 0, 1.81667, 0.0, 0.2, 0.183333, 25.0333
mip4145, 1, 0, 1.3, 0.0166667, 0.183333, 0.2, 22.65
mip2753, 1, 0, 1.71667, 0.0166667, 0.166667, 0.166667, 30.0
mip7296, 1, 0, 1.91667, 0.0166667, 0.183333, 0.183333, 23.8167
mip3355, 1, 0, 1.21667, 0.0, 0.183333, 0.183333, 30.8833
mip833, 1, 0, 2.1, 0.0166667, 0.2, 0.2, 25.1167
mip6946, 1, 0, 1.58333, 0.0, 0.166667, 0.15, 23.4
mip4486, 1, 0, 2.31667, 0.0, 0.183333, 0.183333, 23.5167
mip7481, 1, 0, 1.18333, 0.0, 0.166667, 0.166667, 27.4167
mip2050, 1, 0, 2.66667, 0.0, 0.216667, 0.216667, 24.4667
mip5005, 1, 0, 1.91667, 0.0, 0.183333, 0.183333, 22.8667
mip1959, 1, 0, 1.76667, 0.0, 0.183333, 0.183333, 24.2833
mip3866, 1, 0, 1.76667, 0.0, 0.183333, 0.183333, 26.1667
mip4467, 1, 0, 1.8, 0.0, 0.2, 0.183333, 23.9333
mip2626, 1, 0, 1.35, 0.0166667, 0.183333, 0.166667, 23.85
mip4681, 1, 0, 1.78333, 0.0, 0.183333, 0.166667, 25.7
mip3275, 1, 0, 1.9, 0.0, 0.183333, 0.183333, 23.9333
mip6876, 1, 0, 2.35, 0.0, 0.2, 0.183333, 23.4667
mip9362, 1, 0, 2.06667, 0.0, 0.216667, 0.183333, 25.25
mip9711, 1, 0, 1.73333, 0.0, 0.166667, 0.15, 26.3
mip3701, 1, 0, 1.75, 0.0, 0.183333, 0.166667, 23.3833
mip7659, 1, 0, 3.45, 0.0, 0.2, 0.183333, 23.0
mip4601, 1, 0, 2.18333, 0.0, 0.2, 0.183333, 23.3833
mip8833, 1, 0, 1.56667, 0.0166667, 0.183333, 0.183333, 22.95
mip8308, 1, 0, 2.15, 0.0166667, 0.2, 0.166667, 23.3833
mip3796, 1, 0, 3.55, 0.0, 0.2, 0.183333, 24.2667
mip7415, 1, 0, 1.93333, 0.0166667, 0.183333, 0.183333, 25.0333
mip9344, 1, 0, 1.9, 0.0, 0.183333, 0.166667, 25.4833
mip6715, 1, 0, 2.4, 0.0166667, 0.2, 0.183333, 23.2167
mip7619, 1, 0, 1.36667, 0.0166667, 0.216667, 0.183333, 27.5667
mip4608, 1, 0, 1.88333, 0.0166667, 0.183333, 0.166667, 22.5833
mip3703, 1, 0, 2.35, 0.0166667, 0.2, 0.2, 23.9833
mip9788, 1, 0, 2.16667, 0.0, 0.2, 0.2, 23.4
mip7832, 1, 0, 2.85, 0.0, 0.183333, 0.166667, 24.1667
mip7298, 1, 0, 1.88333, 0.0, 0.166667, 0.183333, 33.85
mip9562, 1, 0, 2.23333, 0.0166667, 0.183333, 0.183333, 22.6667
mip7249, 1, 0, 3.25, 0.0166667, 0.2, 0.183333, 24.6
mip7723, 1, 0, 1.31667, 0.0166667, 0.183333, 0.183333, 24.4167
mip9689, 1, 0, 2.01667, 0.0, 0.2, 0.183333, 24.3833
mip3658, 1, 0, 1.96667, 0.0, 0.166667, 0.166667, 23.1667
mip4167, 1, 0, 1.16667, 0.0, 0.166667, 0.166667, 25.2667
mip9577, 1, 0, 2.01667, 0.0166667, 0.2, 0.183333, 24.5
mip9587, 1, 0, 1.95, 0.0, 0.216667, 0.2, 24.7833
mip9032, 1, 0, 1.55, 0.0, 0.15, 0.15, 24.5333
mip8659, 1, 0, 1.18333, 0.0, 0.2, 0.183333, 23.4333
mip3369, 1, 0, 1.15, 0.0166667, 0.166667, 0.166667, 22.7167
mip9670, 1, 0, 1.81667, 0.0166667, 0.2, 0.2, 24.7667
mip3280, 1, 0, 2.3, 0.0166667, 0.183333, 0.183333, 24.7333
mip8270, 1, 0, 1.83333, 0.0166667, 0.166667, 0.166667, 31.4833
mip7999, 1, 0, 2.5, 0.0166667, 0.2, 0.183333, 23.0167
mip7601, 1, 0, 1.18333, 0.0, 0.183333, 0.183333, 23.4833
mip2650, 1, 0, 2.56667, 0.0, 0.15, 0.15, 24.8
mip6399, 1, 0, 1.23333, 0.0, 0.166667, 0.166667, 22.4167
mip8361, 1, 0, 1.28333, 0.0, 0.183333, 0.183333, 25.05
mip3913, 1, 0, 1.86667, 0.0, 0.183333, 0.166667, 24.25
mip3432, 1, 0, 3.03333, 0.0, 0.183333, 0.166667, 25.7833
mip628, 1, 0, 2.41667, 0.0, 0.2, 0.183333, 23.8333
mip3595, 1, 0, 1.95, 0.0166667, 0.2, 0.183333, 25.3833
mip4588, 1, 0, 1.68333, 0.0166667, 0.15, 0.166667, 25.9667
mip9438, 1, 0, 1.96667, 0.0, 0.183333, 0.183333, 27.7
mip3403, 1, 0, 2.96667, 0.0, 0.166667, 0.166667, 22.05
mip3580, 1, 0, 1.98333, 0.0, 0.183333, 0.183333, 23.95
mip3603, 1, 0, 3.06667, 0.0166667, 0.166667, 0.183333, 24.0
mip8457, 1, 0, 1.5, 0.0, 0.166667, 0.15, 23.1833
mip6367, 1, 0, 1.98333, 0.0166667, 0.2, 0.2, 23.1
mip7252, 1, 0, 2.06667, 0.0, 0.183333, 0.183333, 24.1333
mip8187, 1, 0, 2.08333, 0.0166667, 0.183333, 0.183333, 24.7167
mip6684, 1, 0, 1.23333, 0.0166667, 0.183333, 0.183333, 24.9667
mip2656, 1, 0, 3.15, 0.0, 0.2, 0.183333, 32.0833
mip5003, 1, 0, 2.21667, 0.0, 0.2, 0.183333, 28.0833
mip3408, 1, 0, 2.0, 0.0166667, 0.2, 0.183333, 26.85
mip4826, 1, 0, 2.1, 0.0166667, 0.2, 0.2, 23.7
mip9265, 1, 0, 2.23333, 0.0166667, 0.2, 0.183333, 25.0667
mip6974, 1, 0, 3.46667, 0.0, 0.2, 0.183333, 23.6333
mip4018, 1, 0, 1.83333, 0.0, 0.183333, 0.183333, 25.0667
mip3732, 1, 0, 1.91667, 0.0166667, 0.166667, 0.166667, 23.8
mip6896, 1, 0, 1.45, 0.0, 0.2, 0.166667, 22.7
mip9896, 1, 0, 1.31667, 0.0, 0.216667, 0.183333, 27.0
mip5621, 1, 0, 1.28333, 0.0166667, 0.166667, 0.166667, 23.0667
mip2613, 1, 0, 1.3, 0.0, 0.183333, 0.183333, 23.1667
