@RELATION CV_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE fold NUMERIC


@DATA
mip2613, 1, 4
mip3131, 1, 10
mip2601, 1, 4
mip6869, 1, 10
mip2456, 1, 3
mip9487, 1, 7
mip4686, 1, 5
mip3912, 1, 3
mip9567, 1, 4
mip2584, 1, 9
mip8623, 1, 4
mip4638, 1, 9
mip2639, 1, 5
mip3566, 1, 6
mip9816, 1, 4
mip4527, 1, 1
mip7682, 1, 7
mip8973, 1, 10
mip9022, 1, 4
mip7660, 1, 8
mip4280, 1, 4
mip7513, 1, 7
mip7215, 1, 5
mip3406, 1, 4
mip3745, 1, 9
mip3802, 1, 7
mip7841, 1, 8
mip8746, 1, 9
mip5678, 1, 9
mip7452, 1, 5
mip4781, 1, 3
mip4282, 1, 2
mip664, 1, 8
mip8433, 1, 2
mip9251, 1, 5
mip3922, 1, 6
mip3873, 1, 7
mip8679, 1, 7
mip4589, 1, 3
mip2593, 1, 7
mip2810, 1, 6
mip8727, 1, 2
mip7764, 1, 6
mip8153, 1, 8
mip4162, 1, 7
mip4348, 1, 1
mip8797, 1, 3
mip3816, 1, 9
mip6726, 1, 5
mip4592, 1, 6
mip7476, 1, 5
mip3108, 1, 8
mip4862, 1, 4
mip6627, 1, 6
mip3041, 1, 9
mip6477, 1, 10
mip4209, 1, 1
mip6727, 1, 1
mip9436, 1, 2
mip8318, 1, 6
mip9206, 1, 10
mip6480, 1, 2
mip6704, 1, 10
mip3138, 1, 4
mip4362, 1, 5
mip8468, 1, 6
mip3806, 1, 10
mip212, 1, 10
mip2936, 1, 6
mip9212, 1, 3
mip5016, 1, 6
mip3122, 1, 6
mip4165, 1, 6
mip9800, 1, 10
mip8241, 1, 6
mip4199, 1, 6
mip9573, 1, 3
mip1107, 1, 7
mip3570, 1, 8
mip1651, 1, 6
mip7678, 1, 6
mip9553, 1, 3
mip6523, 1, 10
mip3208, 1, 9
mip7556, 1, 5
mip7371, 1, 10
mip4323, 1, 4
mip3649, 1, 2
mip9453, 1, 10
mip5299, 1, 10
mip4368, 1, 10
mip4353, 1, 4
mip9106, 1, 7
mip7112, 1, 7
mip9402, 1, 9
mip6464, 1, 5
mip3518, 1, 8
mip9832, 1, 5
mip3901, 1, 4
mip7845, 1, 6
mip8643, 1, 6
mip9686, 1, 4
mip3909, 1, 7
mip6849, 1, 4
mip4751, 1, 1
mip8074, 1, 8
mip6720, 1, 8
mip9734, 1, 8
mip8341, 1, 1
mip6706, 1, 1
mip9243, 1, 8
mip7477, 1, 2
mip3361, 1, 2
mip3378, 1, 10
mip2938, 1, 1
mip9435, 1, 10
mip4000, 1, 8
mip7989, 1, 10
mip8371, 1, 5
mip4015, 1, 2
mip2739, 1, 10
mip4676, 1, 3
mip6880, 1, 6
mip6697, 1, 10
mip4306, 1, 10
mip4346, 1, 3
mip3425, 1, 8
mip6372, 1, 2
mip7372, 1, 6
mip6702, 1, 5
mip4190, 1, 3
mip4699, 1, 6
mip3700, 1, 10
mip7047, 1, 2
mip2878, 1, 3
mip3743, 1, 7
mip3227, 1, 5
mip244, 1, 10
mip6514, 1, 3
mip8071, 1, 7
mip9690, 1, 6
mip7662, 1, 7
mip9116, 1, 6
mip9737, 1, 2
mip9421, 1, 9
mip2765, 1, 10
mip2631, 1, 5
mip6225, 1, 4
mip8762, 1, 8
mip7174, 1, 6
mip3680, 1, 4
mip328, 1, 5
mip9413, 1, 8
mip7104, 1, 8
mip7503, 1, 9
mip6517, 1, 3
mip7220, 1, 1
mip6368, 1, 9
mip4383, 1, 8
mip4605, 1, 1
mip7012, 1, 1
mip7217, 1, 8
mip4150, 1, 6
mip9571, 1, 2
mip8694, 1, 10
mip8342, 1, 10
mip3046, 1, 4
mip4428, 1, 1
mip2627, 1, 9
mip8406, 1, 8
mip6966, 1, 10
mip4067, 1, 8
mip9514, 1, 1
mip2759, 1, 9
mip6856, 1, 7
mip3297, 1, 7
mip4809, 1, 2
mip4731, 1, 3
mip8258, 1, 10
mip3219, 1, 6
mip8926, 1, 2
mip7313, 1, 5
mip9191, 1, 7
mip8852, 1, 5
mip1442, 1, 6
mip4788, 1, 6
mip6950, 1, 10
mip3448, 1, 7
mip4630, 1, 8
mip3840, 1, 9
mip9964, 1, 7
mip4008, 1, 2
mip9865, 1, 9
mip7861, 1, 2
mip2607, 1, 2
mip4825, 1, 8
mip9128, 1, 3
mip4662, 1, 4
mip4340, 1, 8
mip2543, 1, 1
mip6361, 1, 2
mip4180, 1, 4
mip8713, 1, 3
mip449, 1, 3
mip1357, 1, 6
mip9631, 1, 4
mip9594, 1, 5
mip3281, 1, 7
mip4019, 1, 6
mip8469, 1, 8
mip8916, 1, 3
mip8285, 1, 1
mip8917, 1, 1
mip7753, 1, 3
mip9723, 1, 1
mip8681, 1, 5
mip2568, 1, 6
mip3371, 1, 6
mip7887, 1, 1
mip6311, 1, 5
mip8628, 1, 8
mip4446, 1, 7
mip2622, 1, 9
mip9235, 1, 4
mip7548, 1, 9
mip3869, 1, 6
mip4474, 1, 3
mip8109, 1, 5
mip7909, 1, 5
mip9822, 1, 9
mip7102, 1, 10
mip8835, 1, 7
mip9549, 1, 4
mip4007, 1, 10
mip4009, 1, 3
mip3501, 1, 2
mip8364, 1, 1
mip7150, 1, 2
mip3524, 1, 7
mip7017, 1, 3
mip6416, 1, 4
mip2610, 1, 10
mip8261, 1, 3
mip4853, 1, 10
mip7527, 1, 6
mip8912, 1, 3
mip8807, 1, 3
mip3266, 1, 1
mip8709, 1, 4
mip4218, 1, 10
mip3320, 1, 7
mip4173, 1, 3
mip3388, 1, 1
mip7686, 1, 2
mip931, 1, 2
mip8750, 1, 8
mip2799, 1, 1
mip3536, 1, 6
mip7758, 1, 2
mip3678, 1, 1
mip4594, 1, 2
mip8476, 1, 10
mip2963, 1, 6
mip6245, 1, 6
mip3766, 1, 6
mip8474, 1, 8
mip5833, 1, 2
mip3422, 1, 3
mip9095, 1, 7
mip3818, 1, 7
mip164, 1, 8
mip3291, 1, 4
mip4146, 1, 8
mip2905, 1, 7
mip9543, 1, 3
mip4069, 1, 9
mip9969, 1, 5
mip4503, 1, 4
mip2025, 1, 8
mip551, 1, 1
mip6379, 1, 10
mip6482, 1, 7
mip4780, 1, 1
mip6858, 1, 6
mip8781, 1, 10
mip7108, 1, 2
mip6165, 1, 9
mip2946, 1, 5
mip7590, 1, 1
mip9988, 1, 8
mip4513, 1, 8
mip246, 1, 7
mip7520, 1, 3
mip8537, 1, 7
mip8184, 1, 6
mip9264, 1, 4
mip4544, 1, 1
mip4769, 1, 10
mip8159, 1, 7
mip3921, 1, 4
mip5635, 1, 1
mip7501, 1, 1
mip6388, 1, 5
mip2664, 1, 4
mip2556, 1, 6
mip4276, 1, 9
mip1339, 1, 8
mip5927, 1, 7
mip9962, 1, 9
mip3055, 1, 7
mip9324, 1, 4
mip3375, 1, 2
mip4465, 1, 6
mip4639, 1, 8
mip2730, 1, 2
mip9056, 1, 5
mip2666, 1, 4
mip9877, 1, 7
mip3767, 1, 3
mip7361, 1, 8
mip4577, 1, 7
mip4798, 1, 2
mip4475, 1, 4
mip8878, 1, 10
mip4763, 1, 4
mip8265, 1, 3
mip6797, 1, 6
mip2149, 1, 10
mip6363, 1, 9
mip9262, 1, 6
mip7853, 1, 6
mip3513, 1, 10
mip5320, 1, 7
mip4741, 1, 8
mip4193, 1, 3
mip4690, 1, 1
mip7906, 1, 9
mip3401, 1, 4
mip7670, 1, 9
mip9873, 1, 9
mip4773, 1, 2
mip3798, 1, 8
mip4330, 1, 3
mip2540, 1, 1
mip4775, 1, 10
mip7347, 1, 4
mip4840, 1, 2
mip5176, 1, 8
mip6902, 1, 4
mip8866, 1, 1
mip3399, 1, 8
mip4434, 1, 5
mip3735, 1, 9
mip2764, 1, 9
mip6967, 1, 6
mip8033, 1, 4
mip4460, 1, 5
mip4296, 1, 2
mip9991, 1, 1
mip509, 1, 10
mip8524, 1, 4
mip9439, 1, 1
mip3285, 1, 5
mip4040, 1, 3
mip3591, 1, 3
mip3846, 1, 6
mip8531, 1, 5
mip7970, 1, 3
mip9488, 1, 1
mip9345, 1, 1
mip2972, 1, 7
mip4037, 1, 7
mip8613, 1, 3
mip9849, 1, 9
mip4084, 1, 1
mip7606, 1, 3
mip2983, 1, 8
mip2755, 1, 1
mip4479, 1, 3
mip2632, 1, 6
mip4777, 1, 6
mip8283, 1, 5
mip2943, 1, 7
mip8626, 1, 9
mip1801, 1, 3
mip8321, 1, 10
mip4380, 1, 5
mip3748, 1, 8
mip629, 1, 6
mip4491, 1, 1
mip3945, 1, 2
mip7342, 1, 7
mip6850, 1, 5
mip8472, 1, 9
mip6994, 1, 2
mip3117, 1, 10
mip9396, 1, 1
mip9105, 1, 6
mip3398, 1, 2
mip3878, 1, 9
mip2714, 1, 4
mip7282, 1, 2
mip9910, 1, 2
mip4343, 1, 9
mip3855, 1, 10
mip9558, 1, 9
mip3118, 1, 8
mip4297, 1, 6
mip3410, 1, 3
mip7671, 1, 4
mip2629, 1, 7
mip4375, 1, 2
mip8650, 1, 2
mip4391, 1, 10
mip2381, 1, 2
mip9825, 1, 4
mip4447, 1, 10
mip746, 1, 1
mip7521, 1, 2
mip2821, 1, 8
mip9792, 1, 1
mip2875, 1, 8
mip9810, 1, 4
mip4636, 1, 10
mip4487, 1, 7
mip3354, 1, 5
mip4854, 1, 7
mip7612, 1, 2
mip9379, 1, 3
mip6735, 1, 8
mip3643, 1, 3
mip9474, 1, 1
mip9860, 1, 5
mip9648, 1, 5
mip4303, 1, 6
mip9701, 1, 4
mip4344, 1, 7
mip7471, 1, 9
mip4709, 1, 7
mip8634, 1, 9
mip9073, 1, 5
mip2642, 1, 7
mip9275, 1, 8
mip6583, 1, 1
mip9876, 1, 8
mip3273, 1, 10
mip5907, 1, 4
mip3509, 1, 1
mip9419, 1, 8
mip9121, 1, 3
mip3874, 1, 5
mip8860, 1, 1
mip2635, 1, 2
mip7534, 1, 2
mip3672, 1, 8
mip7666, 1, 8
mip9879, 1, 4
mip8952, 1, 2
mip3961, 1, 8
mip3357, 1, 3
mip2825, 1, 3
mip4372, 1, 2
mip9092, 1, 5
mip9489, 1, 4
mip5355, 1, 2
mip7498, 1, 9
mip9656, 1, 5
mip4738, 1, 4
mip9205, 1, 9
mip8881, 1, 1
mip7594, 1, 9
mip6809, 1, 8
mip1939, 1, 10
mip7529, 1, 10
mip8816, 1, 4
mip2926, 1, 3
mip3225, 1, 8
mip3594, 1, 5
mip3754, 1, 4
mip3755, 1, 8
mip4673, 1, 9
mip3525, 1, 1
mip9586, 1, 1
mip4419, 1, 4
mip6383, 1, 8
mip2923, 1, 3
mip3725, 1, 7
mip8976, 1, 10
mip3698, 1, 10
mip2689, 1, 4
mip4710, 1, 1
mip198, 1, 4
mip8621, 1, 8
mip9278, 1, 6
mip9099, 1, 5
mip9280, 1, 7
mip7661, 1, 9
mip8298, 1, 8
mip8961, 1, 10
mip4614, 1, 10
mip3383, 1, 6
mip2791, 1, 9
mip7373, 1, 9
mip7434, 1, 10
mip3742, 1, 8
mip3183, 1, 2
mip9992, 1, 1
mip8274, 1, 3
mip8316, 1, 2
mip3450, 1, 1
mip3058, 1, 5
mip8097, 1, 9
mip8158, 1, 5
mip3589, 1, 10
mip9668, 1, 7
mip3539, 1, 3
mip1103, 1, 7
mip9425, 1, 7
mip8567, 1, 3
mip2647, 1, 3
mip7988, 1, 1
mip7727, 1, 10
mip6664, 1, 6
mip9961, 1, 5
mip1275, 1, 8
mip531, 1, 7
mip7597, 1, 8
mip3550, 1, 5
mip9817, 1, 8
mip9805, 1, 9
mip6172, 1, 9
mip8745, 1, 6
mip8742, 1, 9
mip2941, 1, 9
mip3133, 1, 5
mip9123, 1, 7
mip9824, 1, 10
mip8354, 1, 3
mip9859, 1, 1
mip6714, 1, 8
mip8834, 1, 4
mip4538, 1, 7
mip7360, 1, 1
mip9286, 1, 9
mip4706, 1, 3
mip9811, 1, 6
mip7962, 1, 5
mip9097, 1, 9
mip7911, 1, 2
mip4521, 1, 1
mip3402, 1, 1
mip7316, 1, 6
mip4036, 1, 3
mip899, 1, 6
mip3704, 1, 10
mip7124, 1, 8
mip8300, 1, 10
mip2596, 1, 10
mip7000, 1, 4
mip8025, 1, 7
mip6703, 1, 7
mip9407, 1, 8
mip9516, 1, 8
mip7274, 1, 3
mip9261, 1, 6
mip9939, 1, 4
mip7289, 1, 6
mip1202, 1, 9
mip6971, 1, 1
mip3121, 1, 5
mip1229, 1, 9
mip2758, 1, 7
mip4668, 1, 9
mip2597, 1, 10
mip3102, 1, 7
mip8505, 1, 1
mip1352, 1, 1
mip4178, 1, 10
mip3279, 1, 4
mip3891, 1, 9
mip4454, 1, 8
mip7748, 1, 8
mip742, 1, 1
mip4087, 1, 3
mip3529, 1, 10
mip1824, 1, 3
mip2382, 1, 1
mip4502, 1, 5
mip8035, 1, 4
mip4472, 1, 2
mip8592, 1, 10
mip4389, 1, 3
mip346, 1, 7
mip3707, 1, 10
mip4740, 1, 3
mip4748, 1, 2
mip4459, 1, 2
mip9202, 1, 2
mip8164, 1, 8
mip9783, 1, 5
mip6881, 1, 4
mip8946, 1, 2
mip6314, 1, 1
mip4860, 1, 7
mip9996, 1, 1
mip3770, 1, 2
mip3372, 1, 7
mip7914, 1, 7
mip3177, 1, 3
mip7126, 1, 5
mip8140, 1, 1
mip6150, 1, 10
mip4505, 1, 2
mip4648, 1, 4
mip3258, 1, 10
mip8006, 1, 3
mip7173, 1, 8
mip7344, 1, 4
mip3512, 1, 4
mip3564, 1, 3
mip2747, 1, 4
mip8001, 1, 2
mip9083, 1, 1
mip7234, 1, 10
mip9576, 1, 9
mip3682, 1, 7
mip3059, 1, 2
mip3243, 1, 9
mip4219, 1, 9
mip3677, 1, 2
mip4597, 1, 3
mip2807, 1, 2
mip6431, 1, 4
mip6805, 1, 4
mip3077, 1, 2
mip4321, 1, 3
mip7745, 1, 5
mip3506, 1, 4
mip7963, 1, 5
mip4325, 1, 2
mip9762, 1, 1
mip6640, 1, 10
mip8416, 1, 2
mip6465, 1, 1
mip6927, 1, 10
mip3168, 1, 7
mip7835, 1, 6
mip2997, 1, 4
mip7545, 1, 5
mip9905, 1, 8
mip8326, 1, 1
mip3365, 1, 2
mip7602, 1, 6
mip4866, 1, 7
mip7339, 1, 1
mip8992, 1, 9
mip8884, 1, 10
mip9418, 1, 7
mip2961, 1, 6
mip1532, 1, 4
mip4228, 1, 10
mip2949, 1, 9
mip3249, 1, 10
mip7655, 1, 8
mip8105, 1, 1
mip4358, 1, 5
mip3587, 1, 7
mip6586, 1, 2
mip1291, 1, 8
mip7466, 1, 5
mip8875, 1, 4
mip2727, 1, 9
mip8247, 1, 2
mip2447, 1, 9
mip7517, 1, 6
mip9329, 1, 9
mip6859, 1, 8
mip3091, 1, 5
mip3814, 1, 10
mip3396, 1, 8
mip8176, 1, 4
mip6327, 1, 3
mip8307, 1, 5
mip6745, 1, 2
mip5391, 1, 7
mip4131, 1, 1
mip424, 1, 5
mip7831, 1, 8
mip9091, 1, 1
mip8553, 1, 9
mip4065, 1, 6
mip9870, 1, 6
mip3216, 1, 10
mip9082, 1, 10
mip8398, 1, 7
mip2734, 1, 7
mip2582, 1, 4
mip4395, 1, 4
mip9135, 1, 7
mip9852, 1, 2
mip9569, 1, 1
mip8877, 1, 7
mip9578, 1, 4
mip4822, 1, 2
mip7055, 1, 4
mip7852, 1, 4
mip9485, 1, 2
mip7019, 1, 6
mip2603, 1, 5
mip2979, 1, 10
mip2564, 1, 5
mip8911, 1, 4
mip7406, 1, 5
mip9838, 1, 8
mip5715, 1, 10
mip9565, 1, 6
mip1175, 1, 5
mip8367, 1, 4
mip9303, 1, 9
mip8444, 1, 3
mip4850, 1, 1
mip6698, 1, 8
mip7162, 1, 8
mip2653, 1, 1
mip4776, 1, 7
mip7790, 1, 1
mip8802, 1, 4
mip5278, 1, 7
mip8296, 1, 5
mip8947, 1, 1
mip4035, 1, 8
mip7046, 1, 7
mip7394, 1, 8
mip7844, 1, 6
mip2662, 1, 2
mip4541, 1, 4
mip3206, 1, 3
mip6877, 1, 6
mip2931, 1, 6
mip3573, 1, 4
mip771, 1, 5
mip9503, 1, 7
mip7815, 1, 2
mip9801, 1, 10
mip1555, 1, 4
mip4805, 1, 2
mip7761, 1, 3
mip3053, 1, 5
mip8702, 1, 5
mip3867, 1, 6
mip3541, 1, 8
mip8462, 1, 3
mip7208, 1, 4
mip4352, 1, 1
mip7993, 1, 7
mip3557, 1, 10
mip7976, 1, 7
mip4672, 1, 8
mip4685, 1, 5
mip3250, 1, 4
mip7925, 1, 4
mip9486, 1, 1
mip6038, 1, 3
mip3974, 1, 6
mip6677, 1, 6
mip7386, 1, 10
mip7886, 1, 2
mip7742, 1, 8
mip8155, 1, 10
mip5650, 1, 10
mip6716, 1, 6
mip6095, 1, 6
mip3441, 1, 2
mip4801, 1, 4
mip4070, 1, 10
mip4365, 1, 7
mip8304, 1, 1
mip3404, 1, 3
mip8758, 1, 1
mip6582, 1, 4
mip3611, 1, 9
mip4158, 1, 1
mip2576, 1, 4
mip4106, 1, 8
mip7977, 1, 9
mip1844, 1, 8
mip2891, 1, 9
mip2820, 1, 2
mip4652, 1, 10
mip9462, 1, 6
mip2956, 1, 10
mip7512, 1, 1
mip4043, 1, 4
mip9378, 1, 1
mip6700, 1, 7
mip9566, 1, 9
mip6278, 1, 7
mip4516, 1, 6
mip3391, 1, 10
mip8422, 1, 1
mip3360, 1, 2
mip4671, 1, 8
mip9798, 1, 9
mip4289, 1, 7
mip8684, 1, 2
mip3771, 1, 4
mip6381, 1, 9
mip1243, 1, 4
mip9048, 1, 2
mip2658, 1, 10
mip2594, 1, 9
mip6705, 1, 2
mip9258, 1, 4
mip7938, 1, 5
mip7774, 1, 1
mip2620, 1, 1
mip3590, 1, 4
mip8523, 1, 2
mip7702, 1, 9
mip3418, 1, 8
mip9051, 1, 2
mip9224, 1, 5
mip9980, 1, 1
mip7973, 1, 10
mip8313, 1, 2
mip9984, 1, 2
mip3596, 1, 2
mip3179, 1, 10
mip2742, 1, 7
mip1102, 1, 10
mip6483, 1, 2
mip5464, 1, 2
mip8693, 1, 1
mip9869, 1, 5
mip604, 1, 9
mip9455, 1, 10
mip342, 1, 1
mip9706, 1, 9
mip8612, 1, 5
mip8192, 1, 1
mip9837, 1, 2
mip9564, 1, 5
mip4058, 1, 9
mip9382, 1, 3
mip4519, 1, 2
mip4806, 1, 8
mip7155, 1, 2
mip9231, 1, 4
mip5279, 1, 8
mip4591, 1, 4
mip3669, 1, 1
mip6732, 1, 3
mip3380, 1, 2
mip7050, 1, 3
mip4897, 1, 9
mip6973, 1, 1
mip4550, 1, 7
mip4134, 1, 9
mip9989, 1, 8
mip2102, 1, 9
mip2750, 1, 6
mip8919, 1, 7
mip3890, 1, 3
mip4708, 1, 6
mip6790, 1, 5
mip7967, 1, 3
mip6691, 1, 6
mip9823, 1, 8
mip9990, 1, 6
mip249, 1, 6
mip3871, 1, 6
mip8412, 1, 2
mip7821, 1, 6
mip9579, 1, 10
mip8661, 1, 4
mip7486, 1, 10
mip7833, 1, 8
mip7837, 1, 1
mip9679, 1, 3
mip3864, 1, 9
mip4637, 1, 4
mip6882, 1, 7
mip4525, 1, 6
mip4024, 1, 1
mip3983, 1, 4
mip8401, 1, 8
mip8814, 1, 8
mip1529, 1, 1
mip8556, 1, 10
mip8149, 1, 10
mip6675, 1, 9
mip7317, 1, 2
mip6728, 1, 10
mip2981, 1, 2
mip8953, 1, 2
mip7714, 1, 7
mip4774, 1, 6
mip4624, 1, 8
mip9093, 1, 4
mip3363, 1, 9
mip3528, 1, 7
mip7450, 1, 7
mip3627, 1, 3
mip7337, 1, 1
mip3908, 1, 5
mip4366, 1, 10
mip2896, 1, 4
mip1523, 1, 10
mip9725, 1, 8
mip5177, 1, 3
mip8082, 1, 2
mip4977, 1, 5
mip6952, 1, 3
mip6279, 1, 8
mip2107, 1, 4
mip3164, 1, 4
mip9472, 1, 9
mip8478, 1, 1
mip9598, 1, 1
mip5687, 1, 8
mip6447, 1, 3
mip6540, 1, 7
mip666, 1, 10
mip5390, 1, 6
mip7250, 1, 1
mip1055, 1, 9
mip7576, 1, 2
mip636, 1, 4
mip5302, 1, 6
mip6177, 1, 6
mip6764, 1, 2
mip9389, 1, 9
mip586, 1, 5
mip5323, 1, 4
mip4435, 1, 1
mip4744, 1, 5
mip7116, 1, 10
mip2328, 1, 9
mip613, 1, 10
mip6445, 1, 6
mip1461, 1, 10
mip6949, 1, 1
mip5477, 1, 10
mip9295, 1, 2
mip5782, 1, 4
mip2422, 1, 4
mip5246, 1, 2
mip8448, 1, 8
mip9030, 1, 5
mip5821, 1, 9
mip1200, 1, 10
mip5463, 1, 6
mip6441, 1, 6
mip715, 1, 5
mip6340, 1, 8
mip6771, 1, 8
mip6928, 1, 8
mip8870, 1, 6
mip9290, 1, 3
mip1251, 1, 9
mip4932, 1, 1
mip9443, 1, 8
mip961, 1, 7
mip9617, 1, 6
mip2157, 1, 7
mip9890, 1, 3
mip2348, 1, 7
mip8067, 1, 4
mip2433, 1, 8
mip2158, 1, 6
mip682, 1, 10
mip2272, 1, 3
mip5167, 1, 4
mip2390, 1, 4
mip962, 1, 4
mip8179, 1, 10
mip6947, 1, 7
mip3828, 1, 10
mip6975, 1, 3
mip5903, 1, 3
mip1767, 1, 4
mip6914, 1, 8
mip4893, 1, 5
mip9530, 1, 8
mip7178, 1, 1
mip1095, 1, 8
mip6903, 1, 6
mip7079, 1, 10
mip8839, 1, 1
mip5987, 1, 7
mip6439, 1, 7
mip4945, 1, 4
mip6099, 1, 4
mip2918, 1, 10
mip4144, 1, 1
mip4473, 1, 10
mip5777, 1, 7
mip8629, 1, 5
mip3859, 1, 4
mip1008, 1, 7
mip2966, 1, 7
mip6730, 1, 4
mip3849, 1, 8
mip2263, 1, 6
mip2471, 1, 4
mip2268, 1, 9
mip6132, 1, 10
mip4811, 1, 8
mip2397, 1, 4
mip3293, 1, 6
mip5033, 1, 7
mip8026, 1, 1
mip7600, 1, 10
mip7955, 1, 6
mip3191, 1, 1
mip1599, 1, 8
mip5423, 1, 8
mip3853, 1, 4
mip838, 1, 8
mip2022, 1, 5
mip2790, 1, 1
mip4692, 1, 10
mip653, 1, 1
mip332, 1, 2
mip620, 1, 8
mip5955, 1, 1
mip2057, 1, 8
mip2318, 1, 2
mip876, 1, 1
mip7592, 1, 3
mip3019, 1, 5
mip8516, 1, 10
mip704, 1, 1
mip7862, 1, 2
mip718, 1, 1
mip1631, 1, 4
mip2189, 1, 4
mip8050, 1, 8
mip9674, 1, 8
mip2899, 1, 9
mip8918, 1, 2
mip2530, 1, 5
mip646, 1, 3
mip6224, 1, 8
mip1242, 1, 1
mip6300, 1, 2
mip2204, 1, 10
mip9476, 1, 10
mip6451, 1, 6
mip6235, 1, 3
mip1127, 1, 3
mip7611, 1, 5
mip835, 1, 9
mip7713, 1, 7
mip7429, 1, 10
mip1003, 1, 2
mip6239, 1, 1
mip9189, 1, 4
mip5507, 1, 6
mip7890, 1, 8
mip9239, 1, 1
mip2470, 1, 4
mip6218, 1, 8
mip305, 1, 2
mip8125, 1, 5
mip3639, 1, 9
mip5282, 1, 1
mip5081, 1, 7
mip9494, 1, 1
mip5704, 1, 6
mip1872, 1, 8
mip4510, 1, 8
mip2093, 1, 8
mip6941, 1, 9
mip2205, 1, 5
mip6509, 1, 1
mip5717, 1, 2
mip5364, 1, 4
mip2307, 1, 1
mip4124, 1, 2
mip286, 1, 2
mip978, 1, 10
mip6305, 1, 5
mip1997, 1, 4
mip1944, 1, 5
mip7487, 1, 4
mip535, 1, 1
mip5984, 1, 6
mip5242, 1, 5
mip9635, 1, 9
mip5102, 1, 3
mip4978, 1, 8
mip1633, 1, 3
mip100, 1, 9
mip9591, 1, 6
mip7755, 1, 3
mip4192, 1, 8
mip1982, 1, 2
mip8941, 1, 2
mip6236, 1, 10
mip1516, 1, 4
mip3299, 1, 2
mip2909, 1, 7
mip1034, 1, 5
mip6930, 1, 10
mip1788, 1, 7
mip1134, 1, 5
mip1312, 1, 6
mip1937, 1, 8
mip8108, 1, 9
mip5254, 1, 4
mip3638, 1, 7
mip1719, 1, 6
mip5520, 1, 1
mip979, 1, 8
mip947, 1, 10
mip2494, 1, 4
mip6358, 1, 1
mip6636, 1, 8
mip7706, 1, 3
mip7756, 1, 2
mip5974, 1, 3
mip6738, 1, 3
mip5988, 1, 10
mip9222, 1, 7
mip5633, 1, 9
mip685, 1, 5
mip9400, 1, 6
mip1238, 1, 6
mip9117, 1, 4
mip4580, 1, 5
mip756, 1, 5
mip4132, 1, 10
mip9604, 1, 9
mip3329, 1, 7
mip902, 1, 7
mip242, 1, 4
mip2159, 1, 6
mip2197, 1, 8
mip1920, 1, 6
mip7305, 1, 5
mip1876, 1, 2
mip633, 1, 7
mip3709, 1, 8
mip6791, 1, 2
mip751, 1, 5
mip2883, 1, 1
mip9374, 1, 4
mip3394, 1, 9
mip7766, 1, 8
mip6768, 1, 7
mip483, 1, 5
mip9936, 1, 7
mip3464, 1, 4
mip687, 1, 2
mip9502, 1, 9
mip7060, 1, 10
mip99, 1, 10
mip227, 1, 7
mip6317, 1, 6
mip8124, 1, 5
mip8329, 1, 5
mip5828, 1, 9
mip6112, 1, 7
mip696, 1, 3
mip4953, 1, 9
mip7091, 1, 7
mip57, 1, 1
mip6069, 1, 2
mip5751, 1, 6
mip7014, 1, 1
mip3801, 1, 1
mip9627, 1, 6
mip766, 1, 2
mip1917, 1, 5
mip2523, 1, 4
mip7081, 1, 2
mip5112, 1, 5
mip1776, 1, 7
mip8027, 1, 3
mip8914, 1, 6
mip3428, 1, 5
mip6470, 1, 9
mip5827, 1, 3
mip7419, 1, 4
mip1019, 1, 7
mip1142, 1, 6
mip2495, 1, 7
mip8572, 1, 8
mip3614, 1, 6
mip3248, 1, 6
mip9920, 1, 7
mip5174, 1, 5
mip4253, 1, 9
mip4678, 1, 10
mip9053, 1, 7
mip3640, 1, 2
mip6390, 1, 5
mip3466, 1, 6
mip6872, 1, 6
mip193, 1, 3
mip9311, 1, 5
mip1133, 1, 3
mip5185, 1, 8
mip548, 1, 9
mip9158, 1, 4
mip5313, 1, 5
mip8701, 1, 9
mip1150, 1, 9
mip1208, 1, 4
mip9227, 1, 9
mip6385, 1, 2
mip8190, 1, 10
mip918, 1, 1
mip8393, 1, 2
mip2230, 1, 4
mip917, 1, 5
mip1488, 1, 7
mip8677, 1, 5
mip8921, 1, 6
mip8193, 1, 2
mip4974, 1, 7
mip4545, 1, 1
mip7854, 1, 8
mip944, 1, 9
mip6453, 1, 1
mip75, 1, 5
mip334, 1, 2
mip1302, 1, 4
mip4057, 1, 3
mip8798, 1, 6
mip9693, 1, 8
mip4885, 1, 5
mip4335, 1, 9
mip6110, 1, 9
mip2441, 1, 10
mip5570, 1, 1
mip6269, 1, 7
mip6671, 1, 3
mip6602, 1, 2
mip6355, 1, 4
mip1623, 1, 4
mip1862, 1, 4
mip5388, 1, 7
mip6275, 1, 1
mip1683, 1, 3
mip2379, 1, 2
mip8020, 1, 6
mip8929, 1, 1
mip6104, 1, 1
mip2922, 1, 4
mip6833, 1, 2
mip5078, 1, 2
mip5212, 1, 1
mip7408, 1, 8
mip9145, 1, 1
mip5310, 1, 9
mip9926, 1, 6
mip7907, 1, 5
mip4816, 1, 7
mip1215, 1, 8
mip6766, 1, 4
mip7564, 1, 7
mip5118, 1, 9
mip8793, 1, 4
mip9057, 1, 2
mip9137, 1, 1
mip1893, 1, 7
mip1940, 1, 3
mip2196, 1, 1
